1.840000e+00	1.546338e+00	-5.430077e-01	2.912760e-02	-2.170073e-04	-2.755811e-06	-1.391869e-07	-1.549931e-08
1.850000e+00	1.545633e+00	-5.403811e-01	2.889119e-02	-2.153212e-04	-2.751306e-06	-1.394385e-07	-1.536961e-08
1.860000e+00	1.544926e+00	-5.377530e-01	2.865528e-02	-2.136366e-04	-2.746202e-06	-1.395987e-07	-1.523223e-08
1.870000e+00	1.544216e+00	-5.351235e-01	2.841989e-02	-2.119533e-04	-2.740497e-06	-1.396692e-07	-1.508753e-08
1.880000e+00	1.543503e+00	-5.324927e-01	2.818504e-02	-2.102716e-04	-2.734190e-06	-1.396521e-07	-1.493589e-08
1.890000e+00	1.542789e+00	-5.298608e-01	2.795074e-02	-2.085914e-04	-2.727281e-06	-1.395495e-07	-1.477766e-08
1.900000e+00	1.542071e+00	-5.272279e-01	2.771703e-02	-2.069129e-04	-2.719772e-06	-1.393637e-07	-1.461323e-08
1.910000e+00	1.541352e+00	-5.245943e-01	2.748390e-02	-2.052361e-04	-2.711665e-06	-1.390972e-07	-1.444296e-08
1.920000e+00	1.540629e+00	-5.219600e-01	2.725139e-02	-2.035611e-04	-2.702962e-06	-1.387526e-07	-1.426722e-08
1.930000e+00	1.539905e+00	-5.193253e-01	2.701951e-02	-2.018880e-04	-2.693667e-06	-1.383325e-07	-1.408641e-08
1.940000e+00	1.539177e+00	-5.166902e-01	2.678827e-02	-2.002169e-04	-2.683786e-06	-1.378396e-07	-1.390088e-08
1.950000e+00	1.538448e+00	-5.140550e-01	2.655770e-02	-1.985479e-04	-2.673324e-06	-1.372769e-07	-1.371102e-08
1.960000e+00	1.537716e+00	-5.114198e-01	2.632781e-02	-1.968810e-04	-2.662288e-06	-1.366471e-07	-1.351722e-08
1.970000e+00	1.536981e+00	-5.087847e-01	2.609862e-02	-1.952163e-04	-2.650684e-06	-1.359533e-07	-1.331985e-08
1.980000e+00	1.536244e+00	-5.061498e-01	2.587014e-02	-1.935540e-04	-2.638522e-06	-1.351983e-07	-1.311929e-08
1.990000e+00	1.535505e+00	-5.035154e-01	2.564240e-02	-1.918941e-04	-2.625811e-06	-1.343850e-07	-1.291593e-08
2.000000e+00	1.534763e+00	-5.008816e-01	2.541540e-02	-1.902368e-04	-2.612559e-06	-1.335166e-07	-1.271015e-08
2.010000e+00	1.534019e+00	-4.982486e-01	2.518916e-02	-1.885820e-04	-2.598778e-06	-1.325958e-07	-1.250231e-08
2.020000e+00	1.533272e+00	-4.956164e-01	2.496371e-02	-1.869300e-04	-2.584479e-06	-1.316256e-07	-1.229280e-08
2.030000e+00	1.532523e+00	-4.929853e-01	2.473904e-02	-1.852808e-04	-2.569672e-06	-1.306088e-07	-1.208199e-08
2.040000e+00	1.531771e+00	-4.903554e-01	2.451519e-02	-1.836345e-04	-2.554372e-06	-1.295482e-07	-1.187023e-08
